"Gender","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"Male",3,4,6,1.2,6,3.6,15,3,3,4,3,23,1,30,5,"P",78,"L",8280,5942,3470
"Male",5,1,4.8,2.4,4.8,2.4,3,4,2,4,4,15,16,40,3,"B",35,"L",2049,1957,262
"Male",5,2,6,3.6,4.8,6,0,3,3,4,3,47,25,50,5,"B",25,"L",995,78,447
"Female",3,4,4.8,3.6,4.8,2.4,5,3,3,3,5,32,9,20,2,"B",5,"L",6134,8840,581
"Male",3,3,2.4,6,3.6,1.2,3,5,3,5,5,43,25,10,1,"P",9,"L",8684,8792,1855
"Female",3,4,2.4,1.2,1.2,6,118,1,3,1,1,40,9,50,5,"B",175,"L",5536,3422,3584
"Male",2,3,3.6,6,6,6,0,4,3,4,5,53,9,50,5,"B",0,"L",9365,3828,2194
"Female",1,2,3.6,4.8,4.8,3.6,0,2,1,3,3,36,9,40,4,"B",0,"L",7680,182,346
"Male",2,1,3.6,3.6,6,3.6,14,3,1,3,3,42,16,40,1,"B",15,"L",1227,3953,928
"Male",2,2,2.4,3.6,3.6,2.4,0,4,1,4,4,10,16,30,2,"B",22,"D",7339,5722,2417
"Female",2,2,4.8,1.2,4.8,4.8,0,3,2,3,3,65,1,40,4,"B",503,"L",7062,7346,204
"Female",2,1,3.6,4.8,6,4.8,7,5,3,4,5,30,9,40,4,"B",204,"L",9098,2849,2399
"Female",3,3,4.8,3.6,1.2,1.2,5,3,1,1,3,61,1,20,3,"B",0,"L",4622,5595,300
"Female",3,3,3.6,1.2,6,2.4,3,1,1,5,3,30,4,20,2,"B",0,"L",5373,1322,121
"Male",2,2,6,3.6,4.8,2.4,0,3,2,1,4,33,9,40,2,"B",0,"D",9323,5876,603
"Female",5,4,6,4.8,2.4,3.6,6,2,1,4,3,15,1,40,1,"P",1,"L",8160,6946,919
"Male",2,2,3.6,4.8,4.8,4.8,0,3,1,3,5,10,9,10,4,"P",4,"L",3428,5281,1372
"Female",3,2,3.6,4.8,2.4,4.8,0,4,1,1,4,48,16,40,4,"B",28,"L",8476,1370,491
"Male",5,1,1.2,4.8,4.8,6,3,5,1,3,4,38,9,30,0,"B",0,"L",9920,4539,2248
"Male",3,3,4.8,3.6,4.8,1.2,74,2,1,3,3,61,16,10,1,"B",1,"L",5265,5685,731
"Male",4,2,6,4.8,3.6,1.2,0,4,3,2,4,47,9,10,1,"B",0,"L",4941,4093,3584
"Male",5,3,4.8,3.6,4.8,3.6,0,4,2,2,3,12,16,30,1,"B",0,"L",6652,5762,817
"Female",1,2,4.8,4.8,3.6,3.6,0,4,3,4,4,46,16,30,3,"B",4,"L",3880,235,483
"Male",2,4,3.6,6,2.4,4.8,0,5,3,4,5,47,9,40,4,"P",0,"L",2398,8315,1679
"Male",3,2,6,6,3.6,4.8,0,4,3,4,5,53,25,40,4,"B",0,"L",6009,4592,650
"Female",2,4,3.6,3.6,1.2,6,19,2,3,5,5,29,25,50,5,"B",0,"L",1231,6631,507
"Male",5,4,3.6,1.2,3.6,2.4,0,2,3,2,1,72,4,20,2,"B",0,"L",1554,9381,1764
"Male",4,3,2.4,6,1.2,3.6,0,5,3,4,5,35,16,30,3,"B",0,"L",8359,9327,883
"Male",3,4,6,4.8,6,1.2,0,5,1,5,1,54,4,10,4,"B",0,"L",4418,3781,2475
"Female",3,5,4.8,3.6,1.2,2.4,30,2,2,5,1,30,1,10,2,"P",20,"D",3624,6044,468
"Female",3,4,3.6,6,4.8,4.8,1,3,1,5,4,36,9,40,4,"P",0,"L",554,7917,248
"Female",3,3,4.8,4.8,3.6,6,0,2,1,5,5,19,16,40,4,"P",14,"L",3062,1084,601
"Male",5,2,6,6,3.6,0,0,4,1,2,5,60,9,40,2,"B",0,"L",5550,2645,214
"Female",3,4,4.8,3.6,4.8,2.4,56,3,1,5,3,34,1,40,0,"P",0,"L",6524,7368,236
"Female",5,5,4.8,6,4.8,1.2,21,5,1,5,5,51,25,10,1,"P",0,"L",2847,9444,2253
"Male",2,0,6,3.6,4.8,4.8,0,1,1,3,1,49,16,10,3,"B",0,"D",2032,657,240
"Male",1,5,2.4,4.8,1.2,4.8,0,1,2,4,5,19,1,20,0,"B",42,"L",5053,3849,325
"Male",5,5,6,4.8,6,3.6,50,4,1,2,2,23,1,20,2,"B",0,"L",3285,1305,585
"Male",3,1,4.8,6,3.6,3.6,0,5,3,4,5,44,25,30,3,"B",13,"L",1890,9284,2647
"Male",3,3,4.8,2.4,1.2,4.8,14,2,3,4,2,61,16,40,0,"P",0,"L",143,890,116
"Male",3,4,4.8,3.6,4.8,1.2,1,5,1,1,3,44,1,10,1,"P",203,"L",2258,8489,516
"Female",2,4,4.8,3.6,3.6,1.2,0,4,3,3,3,29,1,10,1,"B",0,"L",521,5953,1426
"Male",1,5,6,4.8,4.8,6,0,4,3,4,4,41,9,50,4,"B",32,"L",5147,2919,667
"Male",4,5,4.8,2.4,3.6,4.8,0,3,3,3,2,55,9,40,4,"P",0,"L",8417,8254,2817
"Male",5,2,3.6,1.2,6,4.8,4,2,1,3,3,49,4,40,4,"P",33,"L",6013,1492,2475
"Female",2,3,6,6,6,4.8,0,5,2,3,5,62,25,40,4,"B",0,"L",9641,6728,89
"Male",4,5,4.8,2.4,2.4,2.4,0,2,1,5,1,22,16,40,2,"P",0,"D",1651,8063,806
"Female",5,3,4.8,3.6,3.6,4.8,63,3,1,1,4,32,1,40,1,"B",12,"L",9712,6062,201
"Female",3,1,2.4,1.2,6,4.8,0,4,2,4,4,25,16,40,4,"B",0,"L",2309,9176,826
"Female",2,3,4.8,1.2,4.8,2.4,45,1,1,3,3,30,9,30,2,"B",0,"D",3701,7493,1571
"Female",2,4,6,1.2,3.6,4.8,0,1,1,1,4,34,9,40,4,"P",0,"L",3666,2469,1269
"Female",2,3,1.2,6,6,1.2,0,5,3,5,5,42,16,10,1,"B",0,"L",1991,5448,1389
"Female",4,1,3.6,2.4,6,2.4,24,2,3,4,2,54,25,20,2,"B",10,"L",4884,9974,386
"Male",5,4,6,4.8,4.8,6,0,4,3,4,4,41,9,50,5,"B",0,"L",9933,5274,1506
"Female",2,1,6,4.8,4.8,4.8,176,5,3,4,4,26,16,40,4,"B",0,"L",8053,8718,1476
"Male",2,5,6,1.2,4.8,2.4,14,1,3,4,1,33,4,20,2,"P",0,"L",5386,5810,3456
"Male",1,3,4.8,6,4.8,6,0,2,1,4,4,54,25,30,2,"B",13,"L",5152,1418,632
"Male",4,2,6,3.6,2.4,3.6,52,3,3,4,3,41,16,30,3,"B",9,"L",6387,9861,240
"Male",5,2,2.4,3.6,4.8,4.8,5,4,3,5,3,46,25,40,4,"P",0,"L",8909,132,1956
"Male",1,1,3.6,4.8,3.6,6,0,3,1,1,2,29,1,30,5,"P",33,"D",7233,7884,696
"Female",2,4,4.8,6,1.2,6,0,4,1,3,4,33,16,40,3,"P",0,"L",7648,8198,692
"Male",1,2,6,3.6,1.2,4.8,0,4,3,4,3,32,1,50,0,"B",0,"L",2138,802,109
"Female",3,3,3.6,4.8,6,2.4,41,4,3,3,4,42,9,20,2,"P",212,"L",2150,9595,3981
"Female",2,4,2.4,4.8,6,4.8,0,1,3,2,3,30,1,40,4,"B",0,"L",6103,5180,2633
"Male",2,2,4.8,4.8,4.8,2.4,0,5,3,3,4,56,1,20,2,"B",162,"L",7492,7485,2614
"Male",4,5,4.8,6,3.6,4.8,23,4,1,3,5,56,16,30,4,"B",30,"L",826,7931,296
"Female",1,0,2.4,3.6,4.8,2.4,96,4,3,5,4,49,25,30,2,"P",17,"D",8455,3999,888
"Male",2,2,3.6,1.2,2.4,1.2,0,2,1,2,1,57,16,10,1,"B",94,"L",3794,8950,391
"Female",3,4,4.8,4.8,4.8,3.6,0,3,1,4,4,57,4,30,3,"B",9,"L",7181,1072,261
"Female",3,5,4.8,3.6,4.8,4.8,0,2,1,2,4,9,16,20,3,"P",7,"L",8316,1921,1587
"Female",4,1,6,1.2,6,2.4,0,4,1,4,4,23,16,30,2,"P",0,"D",9761,6329,149
"Male",3,4,4.8,2.4,6,1.2,0,2,3,4,2,46,9,10,1,"B",0,"L",5622,5900,2546
"Female",3,2,4.8,4.8,1.2,3.6,21,4,2,2,4,48,16,30,3,"P",69,"L",3173,7263,462
"Male",4,2,6,1.2,4.8,0,0,1,1,4,1,20,9,10,0,"B",193,"D",8523,7435,479
"Male",4,2,3.6,2.4,6,3.6,68,1,2,1,3,14,4,30,3,"B",21,"L",9633,1135,1546
"Male",4,1,6,6,4.8,2.4,0,5,2,1,5,53,16,20,5,"B",5,"L",9465,3267,237
"Female",5,1,6,4.8,4.8,2.4,11,4,3,3,4,57,16,20,2,"B",17,"L",1682,8209,762
"Male",4,2,1.2,3.6,6,2.4,1,5,1,4,3,14,1,40,1,"B",0,"L",6807,3886,404
"Female",3,3,3.6,2.4,2.4,2.4,0,4,1,2,3,28,9,30,2,"P",32,"D",1723,3061,416
"Female",0,2,1.2,1.2,4.8,3.6,0,5,2,4,4,28,9,30,2,"B",0,"L",8482,9062,67
"Female",2,4,4.8,3.6,4.8,4.8,179,5,3,3,5,29,9,50,4,"B",0,"D",9912,2034,835
"Male",5,4,4.8,2.4,4.8,1.2,0,4,2,3,2,46,1,10,4,"B",111,"L",3325,5558,2556
"Female",3,2,2.4,4.8,6,3.6,1,2,3,4,4,32,9,30,2,"P",14,"L",9910,4659,342
"Male",3,2,6,4.8,2.4,3.6,14,4,3,4,4,39,16,30,3,"B",0,"L",2521,8808,594
"Female",4,1,6,1.2,3.6,1.2,0,1,3,2,1,65,16,10,1,"B",0,"L",4430,3625,2995
"Male",2,2,4.8,2.4,2.4,4.8,0,2,1,4,3,33,16,30,3,"B",1,"L",1109,9259,2994
"Male",5,3,3.6,2.4,4.8,2.4,22,3,1,3,4,39,16,20,2,"P",0,"L",6348,6666,228
"Female",4,1,4.8,3.6,4.8,0,0,5,1,1,4,22,9,50,1,"B",0,"L",7752,2120,1017
"Female",2,3,1.2,3.6,3.6,4.8,47,5,3,2,4,28,9,50,4,"B",0,"D",3079,1833,1488
"Male",4,3,4.8,6,2.4,4.8,16,5,3,1,4,27,9,30,4,"B",0,"D",9766,7395,1449
"Female",1,2,2.4,6,6,3.6,0,4,1,1,4,21,4,30,1,"B",0,"L",2516,281,868
"Male",2,1,4.8,6,1.2,4.8,142,1,3,2,2,14,4,10,3,"B",0,"L",4609,1061,1024
"Male",3,3,3.6,1.2,4.8,4.8,4,1,3,1,3,23,16,40,2,"P",0,"L",9714,1325,2123
"Male",2,2,3.6,4.8,3.6,6,0,4,3,3,4,55,25,50,5,"B",5,"L",6404,8895,2313
"Female",3,5,3.6,3.6,2.4,2.4,19,4,3,4,4,35,9,30,2,"B",0,"D",4307,2314,1050
"Female",3,1,4.8,4.8,3.6,1.2,16,4,3,3,4,48,16,30,3,"P",1,"L",8263,1730,853
"Male",1,5,3.6,1.2,6,1.2,6,4,1,4,4,34,4,30,2,"B",0,"D",9220,1637,650
"Male",2,4,3.6,1.2,1.2,6,0,4,1,3,1,44,4,30,3,"B",0,"L",531,5034,2125
"Female",2,3,1.2,2.4,4.8,6,58,2,2,4,3,39,16,50,5,"P",62,"L",8379,5596,189
"Male",4,5,2.4,3.6,2.4,0,0,3,3,3,3,47,4,30,0,"P",0,"L",462,5055,1632
"Male",4,4,4.8,2.4,6,3.6,0,2,3,1,2,60,1,30,3,"B",84,"L",6953,1600,2883
"Male",2,3,4.8,1.2,1.2,1.2,0,1,3,1,1,53,1,10,1,"B",0,"L",6416,3510,2875
"Male",4,1,3.6,4.8,3.6,3.6,0,2,3,4,4,28,16,30,3,"P",3,"L",5474,2322,600
"Male",5,3,6,6,4.8,6,0,5,1,1,5,33,25,20,0,"P",13,"L",3763,4967,672
"Female",4,2,6,3.6,4.8,4.8,0,4,1,3,3,24,1,40,3,"B",0,"D",9600,6031,262
"Male",1,3,4.8,1.2,4.8,2.4,21,1,1,1,3,22,16,40,1,"B",8,"D",9069,8745,488
"Female",5,2,4.8,2.4,1.2,6,0,2,1,3,2,51,1,50,5,"B",0,"L",7692,4155,316
"Female",2,2,4.8,3.6,4.8,6,45,4,1,5,3,57,9,40,4,"B",27,"L",7227,8024,1259
"Female",1,3,4.8,6,4.8,6,6,5,1,5,5,39,16,30,4,"P",0,"L",4900,4289,829
"Female",5,3,4.8,2.4,2.4,3.6,0,4,3,3,4,30,4,30,3,"P",3,"L",4187,6139,545
"Male",1,3,4.8,6,6,2.4,0,1,1,4,4,50,1,50,5,"P",0,"L",1133,6165,844
"Male",1,4,3.6,4.8,4.8,3.6,0,4,3,3,4,38,9,50,3,"B",0,"D",1496,5418,184
"Female",5,1,4.8,1.2,6,1.2,0,3,1,2,3,28,1,10,1,"P",19,"L",8884,225,500
"Female",3,1,4.8,6,4.8,3.6,0,5,3,5,5,57,9,30,3,"P",0,"L",9206,5559,1524
"Male",3,3,4.8,4.8,2.4,0,0,2,3,4,4,26,25,30,2,"P",9,"D",2175,806,481
"Female",1,1,4.8,3.6,6,1.2,26,3,1,1,3,20,9,30,1,"P",1,"D",3198,2986,1087
"Female",2,1,4.8,4.8,1.2,6,1,4,1,3,4,50,25,40,4,"B",0,"L",8009,1829,432
"Female",2,4,6,1.2,2.4,1.2,0,3,3,4,4,22,25,10,1,"P",0,"L",4139,1562,1969
"Male",2,5,4.8,2.4,3.6,4.8,25,3,3,5,2,44,16,30,3,"B",30,"L",9866,2330,508
"Male",3,4,3.6,4.8,4.8,2.4,7,3,1,3,4,18,1,30,3,"P",0,"D",4701,3474,594
"Male",4,2,3.6,2.4,4.8,1.2,8,5,3,5,4,53,25,10,5,"P",0,"L",5158,3290,2475
"Male",2,2,4.8,4.8,2.4,1.2,170,4,3,5,4,39,25,10,5,"P",0,"L",948,3391,258
"Male",4,2,1.2,4.8,4.8,6,0,4,3,5,4,41,16,50,5,"P",21,"L",9929,8086,2248
"Male",5,2,1.2,6,2.4,4.8,5,4,3,3,4,24,25,30,4,"B",0,"D",1627,2076,258
"Female",5,5,3.6,2.4,4.8,4.8,0,2,3,3,2,42,16,40,4,"B",25,"L",5468,2086,1590
"Female",4,3,4.8,4.8,6,1.2,4,4,3,4,4,53,16,10,1,"B",1,"L",6659,6481,2291
"Male",4,5,6,6,6,4.8,0,2,1,2,5,30,16,30,2,"P",0,"L",478,4416,1399
"Male",4,3,4.8,4.8,4.8,2.4,0,4,3,4,4,39,25,20,2,"B",6,"L",9717,3533,2083
"Male",3,2,6,6,4.8,1.2,0,4,3,4,4,29,16,10,5,"B",0,"L",1640,1200,2402
"Female",1,4,3.6,3.6,4.8,4.8,2,5,1,3,3,18,4,30,2,"P",5,"D",9120,163,601
"Male",1,1,6,3.6,3.6,3.6,0,4,1,3,3,48,1,30,3,"B",0,"L",964,5408,334
"Male",4,3,6,6,6,2.4,19,5,3,4,4,29,16,20,2,"B",16,"L",849,1149,1800
"Female",4,1,4.8,6,4.8,6,0,5,3,5,5,58,16,50,5,"P",0,"L",6737,2859,3681
"Female",1,2,3.6,4.8,3.6,1.2,4,3,3,4,2,32,9,10,1,"B",46,"L",747,3450,1547
"Male",3,1,3.6,3.6,3.6,6,97,3,1,3,3,47,1,50,5,"B",38,"L",5518,3201,331
"Male",2,4,6,4.8,4.8,3.6,2,4,1,5,3,41,1,30,3,"B",26,"L",5587,2097,728
"Female",2,3,4.8,2.4,4.8,6,0,1,1,2,2,68,9,20,1,"P",0,"L",273,4314,143
"Female",2,3,4.8,1.2,4.8,6,21,3,3,4,3,23,25,50,5,"P",0,"L",6450,3006,853
"Female",4,3,3.6,6,4.8,4.8,0,2,1,2,5,16,9,30,1,"B",14,"L",9292,9863,226
"Female",3,4,6,2.4,4.8,1.2,126,3,1,4,5,49,16,10,1,"B",0,"L",5672,7655,781
"Female",4,5,4.8,1.2,2.4,1.2,0,1,3,4,1,50,9,10,1,"B",0,"L",7317,4200,1075
"Male",1,3,4.8,2.4,6,3.6,0,2,2,2,4,36,16,40,3,"B",55,"D",6117,6998,134
"Male",3,4,2.4,2.4,1.2,6,0,4,2,3,2,69,25,10,4,"B",9,"L",3958,6132,139
"Male",1,4,4.8,1.2,6,6,12,4,3,1,2,33,16,40,0,"B",36,"L",1120,9032,102
"Male",4,1,6,1.2,2.4,4.8,0,3,1,1,3,38,16,40,3,"B",4,"L",907,9190,388
"Male",3,5,6,1.2,4.8,4.8,0,1,3,3,1,36,4,40,4,"B",99,"L",4167,6783,2903
"Male",5,1,4.8,1.2,6,6,0,1,1,2,1,21,16,40,4,"P",0,"L",2185,8738,544
"Male",4,5,6,6,6,6,0,5,3,5,5,34,16,50,5,"P",0,"L",9462,1222,3633
"Male",4,4,6,3.6,2.4,2.4,66,3,3,5,5,27,25,10,2,"B",28,"D",1192,2674,1464
"Female",5,1,3.6,2.4,4.8,3.6,35,1,1,3,4,20,4,40,3,"B",20,"D",3758,3715,802
"Male",3,0,4.8,2.4,1.2,4.8,68,4,1,3,3,32,1,40,4,"B",5,"L",6066,1621,135
"Female",3,3,4.8,2.4,4.8,1.2,0,3,1,2,4,55,1,10,3,"P",0,"L",7517,4167,964
"Male",5,2,4.8,6,4.8,3.6,80,5,3,4,5,52,9,30,3,"B",0,"L",7258,2563,2471
"Female",2,2,3.6,6,6,4.8,20,5,1,1,4,32,9,30,2,"P",0,"L",5526,4109,297
"Male",4,4,2.4,4.8,1.2,1.2,0,4,3,3,4,79,9,10,4,"P",160,"L",1323,777,525
"Female",3,2,4.8,6,4.8,0,35,3,1,4,4,22,16,10,1,"P",12,"D",4494,2288,561
"Male",2,3,2.4,3.6,1.2,6,0,2,2,3,4,67,4,40,0,"B",7,"L",1790,6819,201
"Male",1,1,2.4,1.2,6,6,0,1,1,5,1,44,25,40,1,"B",0,"L",9419,1912,934
"Male",5,3,3.6,3.6,6,3.6,0,1,1,2,3,34,1,10,1,"B",1,"L",885,1532,657
"Male",3,5,4.8,6,4.8,4.8,0,3,1,3,5,20,16,10,4,"B",0,"D",1750,7295,1139
"Female",5,1,2.4,6,3.6,6,0,1,1,3,5,65,9,30,1,"B",19,"L",7585,4759,507
"Female",4,2,6,3.6,1.2,6,0,5,1,5,3,69,16,30,5,"B",6,"L",3869,981,347
"Male",4,5,3.6,4.8,1.2,6,0,5,3,4,4,42,25,50,5,"B",18,"L",7512,599,3239
"Male",3,4,6,2.4,6,2.4,0,5,1,4,4,36,1,30,2,"B",38,"D",8161,9660,932
"Male",3,2,3.6,3.6,4.8,4.8,0,3,3,5,2,26,1,40,2,"B",0,"L",4640,9346,2504
"Female",2,3,4.8,6,6,4.8,0,5,3,3,5,26,16,40,4,"B",0,"D",7572,6262,502
"Female",5,2,4.8,4.8,3.6,2.4,0,4,3,3,4,39,9,20,2,"B",0,"L",8790,8778,1372
"Female",5,3,6,1.2,1.2,3.6,16,2,1,5,4,58,4,40,2,"P",0,"L",6452,1114,222
"Male",3,3,6,4.8,4.8,3.6,0,4,3,2,4,41,4,30,3,"P",9,"L",9873,4999,101
"Female",1,1,4.8,4.8,1.2,1.2,0,4,3,4,4,55,16,10,1,"P",1,"L",9705,3658,368
"Female",5,1,4.8,3.6,2.4,4.8,64,3,3,3,3,53,16,40,4,"P",4,"L",3947,4987,409
"Male",4,2,3.6,3.6,6,6,1,4,1,3,4,14,25,40,3,"P",13,"L",7276,2832,1182
"Female",5,5,6,6,1.2,0,0,4,1,1,4,24,16,40,5,"B",0,"D",4956,8248,395
"Male",4,3,1.2,3.6,6,3.6,13,2,1,1,3,57,9,30,3,"B",0,"L",4928,1753,836
"Female",1,1,6,3.6,2.4,0,0,3,3,1,3,46,9,20,0,"B",12,"L",1581,9237,2771
"Male",5,3,6,1.2,4.8,2.4,52,5,1,2,4,47,9,40,3,"B",0,"D",2480,9330,448
"Male",2,5,4.8,6,6,4.8,0,2,3,4,5,31,9,10,2,"P",0,"L",1736,3910,628
"Female",5,3,4.8,1.2,6,3.6,4,1,3,1,1,35,9,30,1,"B",16,"L",8235,5606,224
"Female",4,3,6,2.4,6,0,0,3,1,1,3,50,4,40,1,"B",0,"D",7179,7161,524
"Female",2,4,4.8,6,3.6,3.6,0,2,3,4,4,37,16,30,3,"B",1,"D",6672,6889,427
"Male",3,5,6,4.8,3.6,3.6,0,4,1,1,4,51,1,30,3,"P",0,"L",8265,1795,588
"Female",3,3,3.6,6,4.8,3.6,0,5,3,3,5,35,16,30,3,"B",30,"L",7954,5137,3192
"Female",4,2,6,3.6,3.6,6,0,4,1,2,4,48,9,40,1,"B",0,"L",5224,1650,1076
"Female",3,3,4.8,1.2,4.8,3.6,0,2,1,4,2,31,16,50,2,"B",0,"L",5358,1657,373
"Female",2,4,6,2.4,1.2,4.8,137,5,3,4,4,48,16,40,4,"B",0,"L",6558,5721,639
"Male",1,5,4.8,2.4,1.2,2.4,19,4,1,5,1,45,25,20,2,"B",0,"L",7409,1929,1069
"Female",3,3,3.6,4.8,3.6,4.8,25,2,1,1,5,33,25,10,2,"B",0,"L",7118,9378,358
"Male",3,4,3.6,3.6,3.6,6,27,1,1,4,3,7,1,50,5,"B",23,"L",3057,100,2172
"Female",4,3,6,4.8,1.2,6,29,4,3,4,4,53,16,50,5,"B",0,"L",7855,5181,409
"Female",3,3,6,6,3.6,1.2,0,5,3,2,5,45,25,10,2,"B",0,"L",6418,3350,3973
"Female",2,4,4.8,1.2,6,3.6,8,5,1,5,3,26,4,30,3,"B",61,"D",4174,7667,762
"Male",4,3,3.6,6,6,2.4,0,2,3,2,4,35,9,30,2,"B",82,"D",8787,3636,1045
"Male",3,4,3.6,3.6,1.2,4.8,0,2,3,3,2,30,25,40,4,"B",0,"L",21,2772,1797
"Female",5,3,3.6,2.4,6,2.4,0,2,1,5,4,12,9,30,3,"P",3,"L",6087,3246,547
"Female",5,3,4.8,2.4,6,2.4,2,2,3,1,2,74,16,20,2,"P",229,"L",2166,7969,237
"Female",5,3,3.6,1.2,3.6,3.6,0,2,2,2,4,38,4,30,3,"B",0,"L",9354,1383,409
"Male",5,2,2.4,6,4.8,6,7,4,1,2,4,35,4,30,3,"B",0,"L",5831,5428,2717
"Male",2,3,6,4.8,2.4,3.6,0,1,1,1,4,41,1,30,3,"P",6,"L",3831,1696,2174
"Female",2,3,3.6,4.8,2.4,1.2,0,4,1,3,4,42,4,10,1,"B",0,"L",5181,594,677
"Male",3,2,6,6,2.4,3.6,19,5,3,3,5,41,25,30,3,"B",0,"L",7991,9579,3932
"Male",1,3,1.2,2.4,4.8,2.4,11,3,1,2,3,19,1,40,2,"P",0,"L",2588,8263,1062
"Male",4,4,1.2,3.6,2.4,4.8,84,4,1,4,5,21,1,30,4,"B",8,"D",547,4011,817
"Female",3,5,1.2,6,1.2,4.8,15,4,3,4,5,26,9,40,4,"B",0,"L",1382,3215,491
"Male",4,3,4.8,4.8,2.4,4.8,0,4,2,5,4,27,16,40,4,"B",2,"L",7791,7743,391
"Male",2,3,2.4,6,6,4.8,31,5,1,2,5,66,16,10,2,"P",0,"L",6296,9229,955
"Female",4,2,6,6,4.8,6,0,0,1,5,5,49,25,20,0,"B",1,"L",1900,3976,101
"Male",5,3,3.6,4.8,6,3.6,0,4,1,3,4,25,16,40,3,"B",118,"L",1036,860,781
"Male",4,3,4.8,1.2,4.8,2.4,0,5,1,4,4,26,4,40,2,"B",5,"D",753,271,733
"Female",5,2,3.6,3.6,3.6,6,0,4,3,1,3,34,4,50,5,"P",0,"L",8435,7217,2643
"Male",3,2,3.6,4.8,4.8,6,1,4,3,3,4,44,9,50,5,"B",0,"L",806,2366,3749
"Female",3,3,1.2,6,1.2,6,66,4,3,5,3,52,25,50,5,"B",35,"L",1793,317,396
"Male",2,4,3.6,3.6,3.6,4.8,0,3,3,4,3,41,9,40,4,"B",0,"L",4285,1709,2473
"Female",2,1,2.4,3.6,4.8,6,0,5,1,1,5,31,25,20,5,"B",3,"L",8069,6706,337
"Female",5,1,4.8,4.8,4.8,3.6,17,2,1,5,2,18,1,30,1,"B",0,"L",5059,1020,725
"Female",3,2,4.8,4.8,6,3.6,0,4,3,5,4,44,16,30,3,"B",0,"L",8214,8947,399
"Female",2,2,4.8,4.8,6,2.4,42,4,3,4,4,58,1,20,2,"B",50,"L",7782,3022,1237
"Female",1,4,3.6,4.8,1.2,3.6,2,2,1,4,3,13,9,30,3,"B",10,"L",4820,8034,199
"Male",2,5,2.4,1.2,6,3.6,64,4,3,1,1,26,16,10,3,"B",0,"D",5089,9074,1119
"Male",3,2,3.6,4.8,4.8,4.8,0,2,1,2,5,49,16,20,2,"P",0,"L",6125,2647,328
"Male",2,4,3.6,1.2,6,2.4,33,2,1,5,4,20,16,40,2,"B",0,"D",6476,8813,862
"Male",2,2,3.6,3.6,3.6,2.4,16,4,3,1,3,41,9,20,2,"P",4,"L",1129,7392,125
"Female",5,2,4.8,4.8,1.2,1.2,0,4,1,1,4,50,1,10,1,"B",0,"L",7647,8973,190
"Male",2,3,4.8,4.8,6,4.8,9,2,1,3,4,69,9,40,2,"P",0,"L",9253,785,271
"Male",2,5,4.8,3.6,4.8,3.6,0,2,3,5,3,28,4,30,3,"B",0,"L",9551,4859,1069
"Male",3,1,4.8,1.2,4.8,6,0,1,3,2,3,29,4,30,3,"B",0,"L",9775,5986,2768
"Female",2,2,4.8,2.4,2.4,2.4,1,2,3,3,2,35,16,20,2,"P",102,"L",9695,8126,3405
"Female",1,4,4.8,6,4.8,1.2,0,5,1,5,3,27,1,10,1,"B",0,"L",2264,3121,546
"Male",1,1,6,4.8,2.4,3.6,29,4,1,2,2,42,4,30,3,"B",2,"L",4308,5224,460
"Male",1,1,4.8,2.4,6,6,0,1,3,3,2,51,16,30,1,"B",0,"L",8172,7135,1892
"Female",2,3,6,3.6,2.4,6,0,3,2,4,5,57,1,30,2,"B",5,"L",1305,1150,156
"Male",5,5,4.8,4.8,4.8,2.4,0,4,3,5,4,40,9,20,2,"B",2,"L",1883,3039,678
"Female",4,2,2.4,4.8,4.8,6,0,1,1,3,3,27,9,10,2,"B",243,"D",9955,161,239
"Female",5,3,2.4,3.6,2.4,4.8,0,4,3,3,5,15,25,40,4,"P",0,"L",3630,585,1917
"Male",3,2,1.2,4.8,1.2,6,15,3,1,5,5,18,25,40,3,"P",0,"L",8714,3160,618
"Female",3,5,3.6,3.6,3.6,1.2,0,5,3,2,4,9,16,10,1,"B",0,"L",8458,7929,1430
"Female",2,1,4.8,1.2,6,6,35,3,1,4,1,48,25,40,3,"B",0,"L",9163,8483,957
"Female",3,1,4.8,2.4,3.6,4.8,2,5,1,5,3,29,4,40,4,"B",2,"D",5616,938,862
"Male",1,4,4.8,1.2,6,2.4,4,2,1,3,1,51,4,40,3,"B",0,"D",8979,8544,508
"Female",3,1,3.6,3.6,6,6,0,5,1,2,4,11,9,30,3,"P",0,"L",5709,5269,628
"Female",3,2,6,4.8,6,2.4,0,2,1,4,5,22,16,30,2,"P",0,"D",2424,4038,813
"Female",4,3,6,4.8,6,3.6,0,4,3,5,4,59,25,30,3,"B",0,"L",7986,7029,3231
"Male",1,3,3.6,3.6,4.8,1.2,0,3,1,4,3,42,4,10,1,"B",0,"L",1353,2883,816
"Male",4,3,6,3.6,2.4,3.6,30,1,1,4,4,30,4,40,3,"P",0,"D",7825,4628,674
"Male",1,4,6,4.8,2.4,3.6,0,4,3,5,4,44,16,30,3,"B",2,"L",2941,4480,2478
"Male",3,2,3.6,6,4.8,4.8,4,2,1,1,3,55,4,50,1,"B",0,"L",7422,4708,862
"Female",4,3,3.6,4.8,3.6,3.6,0,4,3,2,5,26,25,30,3,"B",106,"D",4707,2874,451
"Male",2,1,1.2,2.4,2.4,4.8,0,2,3,5,2,50,25,40,4,"B",19,"L",990,7953,2940
